trade_id,security_isin,trade_amount,counterparty_risk_score,historical_fail_rate,market_volatility_index,settlement_delay_days,settlement_failed,security_type_Derivative,security_type_Equity,currency_GBP,currency_JPY,currency_USD,counterparty_Barclays,counterparty_Citi,counterparty_Goldman Sachs,counterparty_HSBC,counterparty_JPMorgan,counterparty_Morgan Stanley,trade_size_category_Medium,trade_size_category_Large,trade_size_category_XL
3899,US825625243,4868827.38,0.381,0.081,12.21,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True
3900,US312960167,2366261.55,0.167,0.173,31.18,2,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True
3901,US105059667,1974043.52,0.78,0.019,18.27,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3902,US745624944,1980794.08,0.99,0.073,25.62,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3903,US404975584,2126512.89,0.279,0.187,10.41,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
3904,US762454603,1218481.78,0.916,0.002,25.74,4,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False
3905,US444370553,1643394.79,0.125,0.078,10.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3906,US405290994,4926934.47,0.952,0.052,37.76,3,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3907,US549989262,1847158.32,0.745,0.106,25.03,4,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3908,US923455654,2638357.83,0.347,0.056,13.0,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True
3909,US798685185,4242988.39,0.305,0.174,20.23,4,0,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3910,US824014014,2641864.78,0.643,0.187,11.38,4,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3911,US727478300,1629022.57,0.594,0.17,25.93,2,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False
3912,US867381608,2623517.37,0.919,0.08,13.67,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True
3913,US728998345,579290.69,0.766,0.198,24.19,2,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3914,US580692673,658734.71,0.54,0.147,19.17,4,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3915,US692873266,3473596.59,0.928,0.071,32.85,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True
3916,US502270026,4588128.68,0.593,0.019,24.47,3,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True
3917,US523880652,3631133.89,0.85,0.133,35.45,3,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True
3918,US143513097,382320.07,0.841,0.146,38.24,2,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3919,US109249677,2020449.1,0.919,0.024,39.09,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3920,US684528081,22742.41,0.068,0.11,17.81,3,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3921,US696447794,2560921.65,0.584,0.197,33.03,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3922,US801312117,974090.38,0.468,0.065,23.14,2,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False
3923,US597089224,4342051.78,0.491,0.06,22.79,1,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True
3924,US583499384,530631.91,0.46,0.181,36.05,0,0,True,False,False,False,True,False,True,False,False,False,False,False,True,False
3925,US762806054,17152.66,0.837,0.023,14.37,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3926,US631281435,2261218.76,0.318,0.187,24.33,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3927,US838083586,785612.19,0.463,0.156,27.79,4,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3928,US692177605,3692552.05,0.201,0.078,11.98,4,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True
3929,US617794458,4600474.31,0.252,0.017,35.94,4,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True
3930,US754781953,219270.69,0.66,0.004,19.43,2,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3931,US228812636,1983954.74,0.117,0.075,29.7,4,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3932,US385374117,4984106.73,0.188,0.141,37.84,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3933,US439378562,3666033.13,0.528,0.098,31.59,1,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True
3934,US245889167,4766406.34,0.044,0.148,36.58,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True
3935,US710474279,828775.59,0.127,0.134,12.09,3,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3936,US400701953,1114629.11,0.863,0.115,24.78,3,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False
3937,US150279504,782508.09,0.846,0.193,26.94,2,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False
3938,US937013416,1518821.48,0.348,0.146,30.67,2,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3939,US838881533,3624676.5,0.348,0.183,13.51,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3940,US239555083,833083.84,0.937,0.048,29.7,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False
3941,US293448354,2625927.85,0.026,0.143,14.38,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3942,US954067434,1353357.5,0.58,0.12,12.03,2,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3943,US462462518,4147686.94,0.597,0.185,24.08,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3944,US431570988,42896.1,0.788,0.102,28.01,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3945,US741533902,1123343.64,0.952,0.056,38.74,3,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False
3946,US287857881,3030151.38,0.356,0.077,30.96,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True
3947,US787773028,492585.4,0.438,0.044,27.74,1,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
3948,US628295124,2336897.96,0.671,0.044,16.44,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3949,US349205309,2186674.41,0.967,0.094,14.56,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3950,US351867184,4264089.8,0.891,0.179,28.22,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
3951,US500150750,3130731.99,0.667,0.038,16.69,2,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True
3952,US386573975,3202113.29,0.857,0.058,31.2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3953,US754087672,4759519.93,0.085,0.171,13.43,4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
3954,US389414437,4911978.27,0.377,0.068,20.19,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True
3955,US510617627,3270439.71,0.013,0.192,33.19,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True
3956,US690096660,2614787.24,0.177,0.054,34.93,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3957,US926750389,3043521.09,0.63,0.088,20.36,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3958,US537404778,1918394.09,0.886,0.019,16.2,4,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3959,US872798097,4937408.52,0.633,0.198,38.75,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3960,US760986275,3528056.08,0.664,0.178,32.83,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True
3961,US842885986,1462123.9,0.104,0.164,34.21,3,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3962,US433352364,298253.83,0.665,0.031,16.68,3,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3963,US209011318,233162.43,0.454,0.194,22.73,3,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False
3964,US282683720,1032515.77,0.651,0.186,12.05,4,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False
3965,US341864628,1172236.14,0.326,0.087,13.28,2,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3966,US579930341,2081077.01,0.581,0.136,16.63,2,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
3967,US267439993,1082081.6,0.424,0.198,19.1,2,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False
3968,US487773469,3158243.05,0.559,0.082,39.92,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3969,US943615419,1064161.11,0.147,0.023,22.66,2,1,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3970,US307791969,947503.93,0.396,0.174,30.94,2,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3971,US676554783,2361472.59,0.374,0.095,37.13,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3972,US411051714,4444456.31,0.736,0.197,17.38,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True
3973,US959523266,2346844.38,0.706,0.11,14.34,2,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3974,US561976731,2075105.24,0.909,0.006,17.3,1,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True
3975,US440446379,2894693.59,0.632,0.098,36.47,1,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True
3976,US815692878,1293496.26,0.315,0.144,29.97,4,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3977,US140162344,1773648.41,0.783,0.005,23.54,4,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3978,US877325630,1077037.93,0.497,0.083,34.61,2,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False
3979,US524658966,2863331.87,0.193,0.031,17.1,3,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3980,US395780711,3489963.93,0.747,0.129,17.18,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
3981,US699800906,3371756.22,0.133,0.191,27.02,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True
3982,US453040943,1281540.91,0.178,0.125,33.7,4,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3983,US152869791,3900444.55,0.759,0.139,17.79,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True
3984,US620431609,1287208.79,0.77,0.079,16.3,3,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3985,US615620858,760054.64,0.791,0.113,24.22,2,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3986,US534110264,1755545.66,0.293,0.109,14.03,3,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False
3987,US217769333,2992743.0,0.867,0.152,32.43,4,1,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3988,US982984547,718589.08,0.723,0.171,27.32,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3989,US714069627,3243954.69,0.834,0.133,25.38,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True
3990,US909193376,4316709.3,0.709,0.196,36.17,1,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True
3991,US210864279,1472771.15,0.58,0.166,31.98,2,1,True,False,False,False,True,False,True,False,False,False,False,False,True,False
3992,US634950566,2256531.01,0.109,0.025,14.48,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3993,US150171169,1149269.02,0.711,0.101,22.61,3,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False
3994,US816659127,1812696.03,0.69,0.181,19.64,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False
3995,US811368347,119633.15,0.312,0.189,34.06,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3996,US875367588,4769309.29,0.736,0.076,31.57,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
3997,US725950726,2085292.16,0.55,0.145,24.16,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3998,US712437187,3946461.85,0.559,0.082,34.71,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3999,US292321956,721790.75,0.368,0.025,22.3,0,1,False,True,False,False,True,False,False,False,False,False,True,False,True,False
4000,US701712183,4063651.67,0.117,0.177,34.11,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4001,US151139392,4302135.08,0.217,0.186,10.96,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
4002,US511790528,3580230.87,0.769,0.101,14.04,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4003,US944581422,4517009.54,0.271,0.004,32.68,0,0,False,True,False,False,True,True,False,False,False,False,False,False,False,True
4004,US763399571,844313.68,0.002,0.163,13.43,2,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False
4005,US485554194,2387644.33,0.997,0.095,30.51,4,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True
4006,US209297308,3104346.56,0.211,0.015,31.71,2,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
